OrderID,OrderDate,CustomerName,Category,Product,Region,City,Quantity,UnitPrice,DiscountPct,Revenue,PaymentMethod,SalesRep
ORD1096,16/05/2025,Rohan Das,ELECTRONICS,USB-C Hub,south,Chennai,9,10565.3,0,95087.7,NET BANKING,R. Verma
ORD1734,30/12/2025,Sneha Chatterjee,Books,Children's Storybook,north,Delhi,9,9450.51,0.25,63790.94,debit card,M. Reddy
ORD1012,06/05/2024,Reyansh Kapoor,APPAREL,Sneakers,north,Lucknow,3,12765.89,0,38297.67,,P. Nair
ORD1115,13/02/2024,Diya Chatterjee,electronics,Webcam,west,Mumbai,9,17636.23,0.15,134917.16,Credit Card,N. Gupta
ORD1844,02/12/2024,Reyansh Reddy,HOME & KITCHEN,Bed Sheet Set,East,Kolkata,10,9693.63,0,96936.3,Debit Card,R. Verma
ORD1429,2024-12-16,Rohan Sharma,electronics,Smartwatch,East,,4,2391.4,0,9565.6,net banking,P. Nair
ORD1258,10/11/2024,Myra Kapoor,electronics,Wireless Mouse,West,Ahmedabad,7,10675.84,0.2,59784.7,credit card,S. Iyer
ORD1732,01/06/2024,Neha Joshi,Sports,Resistance Bands,east,Patna,1,19112.6,0.05,18156.97,Cash on Delivery,K. Singh
ORD1950,09/11/2024,Aarav Bose,Sports,Cycling Helmet,North,Chandigarh,1,5550.53,0,5550.53,  Credit Card  ,T. Joshi
ORD1765,2025-09-06,Meera Malhotra,Electronics,USB-C Hub,West,Pune,2,17856.4,0,35712.8,UPI,R. Verma
ORD1353,31-Aug-2024,Vivaan Das,  Electronics  ,Smartwatch,south,Hyderabad,8,2696.63,0.05,20494.39,CASH ON DELIVERY,N. Gupta
ORD1995,07-May-2024,Priya Verma,BEAUTY,Hair Dryer,  East  ,Patna,10,6965.61,0.1,62690.49,UPI,A. Sharma
ORD1774,25/01/2025,Neha Kapoor,Sports,Cricket Bat,West,Pune,10,Rs.18412.96,0,184129.6,NET BANKING,A. Sharma
ORD1956,23-May-2024,Neha Bose,  Home & Kitchen  ,Air Fryer,West,Pune,1,22827.07,0,22827.07,Net Banking,R. Verma
ORD1691,05/04/2025,Priya Malhotra,  Beauty  ,Hair Dryer,West,,10,3450.32,0,34503.2,CASH ON DELIVERY,T. Joshi
ORD1923,04/17/2025,Priya Joshi,sports,Cricket Bat,East,Patna,10,678.53,0,6785.3,cash on delivery,A. Sharma
ORD1791,13-Feb-2025,Vihaan Verma,Apparel,Men's T-Shirt,East,Kolkata,6,16996.55,0.05,96880.33,cash on delivery,T. Joshi
ORD1532,2025-11-07,Karan Singh,Electronics,Bluetooth Speaker,SOUTH,Chennai,2,17436.99,0.1,31386.58,upi,T. Joshi
ORD1868,2024-05-16,Aditya Joshi,Electronics,Portable SSD,SOUTH,Hyderabad,6,221.22,0,1327.32,UPI,T. Joshi
ORD1170,15-Jun-2025,Isha Rao,Home & Kitchen,Air Fryer,South,Chennai,9,19408.06,0.25,131004.4,CREDIT CARD,S. Iyer
ORD1240,31-Oct-2024,Vivaan Bose,  Electronics  ,Smartwatch,East,Patna,,5580.77,0.2,40181.54,  Credit Card  ,P. Nair
ORD1278,07/08/2024,Priya Malhotra,electronics,Laptop Stand,West,Ahmedabad,1,9660.83,0.2,7728.66,  Debit Card  ,M. Reddy
ORD1161,03-Sep-2024,Myra Malhotra,Apparel,Sneakers,West,Pune,1,2387.72,0.2,1910.18,CASH ON DELIVERY,T. Joshi
ORD1074,27/02/2025,Sai Chatterjee,electronics,Noise Cancelling Headphones,EAST,Bhubaneswar,9,20649.44,0,185844.96,cash on delivery,T. Joshi
ORD1530,2024-09-14,Sai Kapoor,Electronics,Bluetooth Speaker,North,Chandigarh,2,17184.66,0.15,29213.92,debit card,K. Singh
ORD1063,14-Dec-2024,Ravi Nair,  Beauty  ,Hair Dryer,South,Hyderabad,1,14415.5,0.25,10811.62,  Net Banking  ,T. Joshi
ORD1762,01-Oct-2025,Neha Kapoor,Electronics,Laptop Stand,South,Bengaluru,2,20418.26,0.15,34711.04,Cash on Delivery,P. Nair
ORD1493,07/08/2025,,Beauty,Perfume,East,Kolkata,1,,0.2,6862.35,CASH ON DELIVERY,S. Iyer
ORD1741,2025-02-19,Pooja Mehta,Books,Children's Storybook,SOUTH,Hyderabad,,19286.39,0.1,17357.75,UPI,N. Gupta
ORD1751,06/22/2025,Isha Sharma,BOOKS,Business Guide,West,Pune,3,11226.43,0.2,26943.43,  Cash on Delivery  ,P. Nair
ORD1742,06/12/2025,Sneha Iyer,beauty,Face Moisturizer,West,Ahmedabad,7,5805.33,0.05,38605.44,Net Banking,P. Nair
ORD1831,2024-03-27,Ananya Chatterjee,electronics,Wireless Mouse,East,Patna,6,370.26,0.2,1777.25,  Net Banking  ,P. Nair
ORD1796,2024-10-24,Priya Bhatt,beauty,Shampoo,East,Bhubaneswar,7,20239.92,0.05,134595.47,  UPI  ,R. Verma
ORD1048,10-May-2024,Aarav Chatterjee,APPAREL,Baseball Cap,West,Pune,6,16771.51,0.2,80503.25,debit card,T. Joshi
ORD1763,2025-10-31,Kabir Reddy,Apparel,Yoga Pants,west,Mumbai,2,9010.92,0,18021.84,Credit Card,N. Gupta
ORD1592,08-May-2024,,BOOKS,Cookbook,NORTH,Lucknow,3,,0,64325.58,Debit Card,K. Singh
ORD1808,24-Jan-2024,Aarav Nair,Sports,Cycling Helmet,west,Pune,2,2203.53,0.25,3305.3,Cash on Delivery,P. Nair
ORD1335,07-Dec-2025,Arjun Singh,Sports,Cycling Helmet,North,Chandigarh,2,10109.32,0.25,15163.98,UPI,N. Gupta
ORD1506,11/05/2024,Karan Iyer,Apparel,Baseball Cap,east,Patna,9,2707.87,0,24370.83,  UPI  ,R. Verma
ORD1021,03/02/2025,Ravi Reddy,  Apparel  ,Running Shoes,West,Pune,7,22575.71,0,158029.97,NET BANKING,A. Sharma
ORD1969,31-Jan-2024,Arjun Pillai,books,Self-Help Book,East,Kolkata,10,8800.17,0.2,70401.36,Credit Card,A. Sharma
ORD1425,2024-07-12,Neha Patel,SPORTS,Badminton Racket,EAST,Kolkata,10,5895.7,0,58957,Cash on Delivery,M. Reddy
ORD1653,2024-04-02,Isha Malhotra,books,Fiction Novel,East,Patna,8,22152.51,0.25,132915.06,UPI,N. Gupta
ORD1193,02/27/2024,Vivaan Joshi,ELECTRONICS,Wireless Mouse,WEST,Ahmedabad,1,10146.29,0.05,9638.98,cash on delivery,P. Nair
ORD1643,2025-06-13,Vihaan Rao,Apparel,Sneakers,EAST,Patna,5,22584.4,0.1,101629.8,cash on delivery,K. Singh
ORD1216,04/04/2025,Rohan Das,ELECTRONICS,Bluetooth Speaker,North,Chandigarh,5,2690.45,0,13452.25,Debit Card,N. Gupta
ORD1245,05/14/2025,Rohan Gupta,BOOKS,Cookbook,WEST,Pune,2,10160.84,0.1,18289.51,upi,T. Joshi
ORD1364,2024-09-21,Aditya Verma,sports,Resistance Bands,North,Delhi,3,19886.24,0,59658.72,Cash on Delivery,P. Nair
ORD1999,2024-01-17,Arjun Verma,electronics,Laptop Stand,West,Ahmedabad,9,17976.34,,161787.06,UPI,K. Singh
ORD1060,24/08/2024,Pooja Kumar,  Beauty  ,Perfume,west,Ahmedabad,6,17615.95,0.1,95126.13,UPI,K. Singh
ORD1222,06/02/2025,Myra Malhotra,HOME & KITCHEN,Blender,west,Pune,10,19582.06,0.15,166447.51,  Net Banking  ,K. Singh
ORD1177,2025-07-01,Isha Patel,APPAREL,Yoga Pants,WEST,Pune,6,7242.57,0,43455.42,credit card,P. Nair
ORD1450,26-Aug-2024,Rohan Das,Beauty,Lipstick,NORTH,Delhi,3,Rs.3589.44,0.15,9153.07,  Cash on Delivery  ,P. Nair
ORD1056,04/06/2025,Neha Pillai,Apparel,Baseball Cap,  West  ,Pune,5,8159.27,0.05,38756.53,  Credit Card  ,K. Singh
ORD1804,19/07/2024,Diya Bose,Home & Kitchen,Cutlery Set,south,Hyderabad,8,7383.38,0,59067.04,Debit Card,P. Nair
ORD1255,21-May-2025,Meera Kapoor,Electronics,Smartwatch,SOUTH,Hyderabad,4,18733.91,0.1,67442.08,Credit Card,P. Nair
ORD1920,01/29/2025,Aarav Kumar,Home & Kitchen,Coffee Maker,  North  ,Chandigarh,4,11714.61,0.15,39829.67,  Debit Card  ,R. Verma
ORD1386,20/06/2024,Kabir Rao,Beauty,Nail Polish,West,Mumbai,10,3696.4,0,36964,CASH ON DELIVERY,K. Singh
ORD1949,2024-11-06,Ravi Iyer,HOME & KITCHEN,LED Desk Lamp,  North  ,Delhi,8,17070.94,0.1,122910.77,Cash on Delivery,S. Iyer
ORD1198,2025-01-21,Vihaan Gupta,apparel,Formal Shirt,north,Chandigarh,9,18155.93,0.05,155233.2,  Credit Card  ,K. Singh
ORD1069,03/25/2025,Diya Gupta,  Electronics  ,USB-C Hub,SOUTH,Chennai,1,4273.18,0.1,3845.86,  Cash on Delivery  ,K. Singh
ORD1723,25-Oct-2024,Karan Bhatt,Home & Kitchen,Air Fryer,  East  ,Bhubaneswar,3,3813.12,0.1,10295.42,Cash on Delivery,M. Reddy
ORD1745,2024-05-22,Priya Bhatt,apparel,Yoga Pants,  West  ,Ahmedabad,5,8253.08,0,41265.4,cash on delivery,A. Sharma
ORD1714,03/24/2024,Neha Bhatt,Electronics,USB-C Hub,  North  ,Chandigarh,8,8008.61,0.2,51255.1,debit card,M. Reddy
ORD1169,27/03/2025,Kabir Verma,BEAUTY,Face Wash,South,Hyderabad,10,23712.9,0,237129,,A. Sharma
ORD1186,03-Apr-2024,Arjun Kapoor,Beauty,Sunscreen SPF50,  South  ,Bengaluru,8,3038.56,0.05,23093.06,cash on delivery,T. Joshi
ORD1036,12/26/2025,Meera Kapoor,  Sports  ,Resistance Bands,EAST,Bhubaneswar,2,9722.11,0.05,18472.01,UPI,A. Sharma
ORD1642,15-Feb-2024,Aditya Kumar,SPORTS,Resistance Bands,WEST,Mumbai,9,10908.3,0.1,88357.23,CREDIT CARD,M. Reddy
